JPMBB13C17,,301410001,1,20171017,112577555.1,112388644.3,20171001,,0.04366,20240101,0.000113,,,,,0.000005,0.043542,,,,,409594.67,188910.8,598505.47,,0,,,,,,0,,0,112388644.3,0,0,0,0,N,,,,,,,,,,,34335056,11571783,22763273,13167120,1.7287,0.95,20161231,32881212,11354670,21526542,13167120,1.6348,0.93,20151231,17195382,6231821,10963561,6583560,1.6652,0.94,20170101,20170630,20131115,366000000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,,21863571,1.6604,20626840,1.5665,10513710,1.5969,X,,,,,0,,,0,0,0,,N,,220000000,S2,,,,,,,,,,,0,,,,0,,,,,WF,S,20170912,20171011,N,,,,,,,0,JPMBB13C17,,,,,
JPMBB13C17,,301410002,2,20171017,91397850.28,91272947.97,20171001,,0.049127,20231101,0.000213,,,,,0.000005,0.048909,,,,,374175.18,124902.31,499077.49,,0,,,,,,0,,0,91272947.97,0,0,0,0,N,,,,,,,,,,,12141824,1963547,10178277,5988930,1.6995,1,20161231,11988589,2178753,9809836,4893600,2.0046,1,20151231,5971500,938394,5033106,2994461,1.6808,1,20170101,20170630,,125500000,,,,,,,YN,,20131230,20131230,7,,,,CREFC,,9211869,1.5381,8843428,1.8071,4549904,1.5194,X,,,,,727.15,770734.85,,0,0,0,,N,,93900000,H,,,,,,,,,,,0,,,,0,,,,,WF,S,20170912,20171011,N,,,,,,,0,JPMBB13C17,,,,,
JPMBB13C17,,301171001,3,20171017,87564272.06,87442947.76,20171001,,0.0483334,20231101,0.000113,,,,,0.000005,0.0482154,,,,,352689.92,121324.3,474014.22,,0,,,,,,0,,0,87442947.76,0,0,0,0,N,,,,,,,,,,,23100956,8232921,14868035,14220427,1.0455,0.95,20161231,23030082,8148531,14881551,11553417,1.288,0.93,20151231,10712145.51,3763513.49,6948632.02,7110212.73,0.9772,0.88,20170101,20170630,20130910,365000000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,,14806035,1.0411,14819551,1.2826,6917632.02,0.9729,X,,,,,0,,20170213,0,0,0,,N,,225000000,H,,,,,,,,,,,0,,,,0,,,,,WF,S,20170912,20171011,N,,,,,,,0,JPMC13C16,,,,,
JPMBB13C17,,301410004,4,20171017,71258202.56,71160630.48,20171001,,0.0487,20231201,0.000113,,,,,0.000005,0.048582,,,,,289189.54,97572.08,386761.62,,0,,,,,,0,,0,71160630.48,0,0,0,0,N,,,,,,,,,,,14732991,5783379,8949612,4641139,1.9283,0.98,20161231,14392983,5780830,8612153,3610648,2.3852,0.96,20151231,8159728.24,2842117.67,5317610.57,2320570.73,2.2915,0.98,20170101,20170630,20131015,123000000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,,7399686,1.5943,7062227,1.9559,4542646.19,1.9575,N,,,,,0,2327316.21,,0,0,0,,N,,73125000,H,,,,,,,,,,,0,,,,0,,,,,WF,S,20170912,20171011,N,,,,,,,0,JPMBB13C17,,,,,
JPMBB13C17,,883100172,5,20171017,45652973.91,45587464.66,20171006,,0.049655,20231206,0.000113,,,,,0.000005,0.049537,,,,,188908.2,65509.25,254417.45,,0,,,,,,0,,0,45587464.66,0,0,0,0,N,,,,,,,,,,,13790441,6933965,6856476,3053009,2.2458,0.82,20161231,13056582,6545807,6510775,3053009,2.1325,0.81,20151231,7203466,3512390,3691076,1526504,2.4179,0.84,20170101,20170630,20131023,73200000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,,6398372,2.0957,6052671,1.9825,3462024,2.2679,N,,,,,0,844159.45,,0,0,0,,N,,47580000,S1,,,,,,,,,,,0,,,,0,,,,,WF,S,20170912,20171011,N,,,,,,,0,JPMBB13C17,,,,,
JPMBB13C17,,883100164,6,20171017,45457659.68,45399687.53,20171006,,0.04955,20231106,0.000113,,,,,0.000005,0.049432,,,,,187702.25,57972.15,245674.4,,0,,,,,,0,,0,45399687.53,0,0,0,0,N,,,,,,,,,,,7736939,2356535,5380404,2373022,2.2673,1,20161231,7488811,2165060,5323751,2310957,2.3036,0.99,20151231,3813052.94,1052838.68,2760214.26,1474046.26,1.8725,1,20170101,20170630,20130924,64600000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,,5047436,2.127,4990783,2.1596,2593730.38,1.7595,N,,,,,0,59959.42,,0,0,0,,N,,46000000,S2,,,,,,,,,,,0,,,,0,,,,,WF,S,20170912,20171011,N,,,,,,,0,JPMBB13C17,,,,,
JPMBB13C17,,301410007,7,20171017,30631958.03,30592646.72,20171001,,0.0492,20231101,0.000413,,,,,0.000005,0.048782,,,,,125591.03,39311.31,164902.34,,0,,,,,,0,,0,30592646.72,0,0,0,0,N,,,,,,,,,,,3710260,845419,2864841,1588422,1.8035,1,20161231,3686014,934238,2751776,1546383,1.7794,0.83,20151231,2281104,463138,1817966,989414,1.8374,1,20170101,20170630,20130918,51000000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,,2727535,1.7171,2614470,1.6907,1749314,1.768,X,,,,,117.17,17474.49,,0,0,0,,N,,31000000,S1,,,,,,,,,,,0,,,,0,,,,,WF,S,20170912,20171011,N,,,,,,,0,JPMBB13C17,,,,,
JPMBB13C17,,301410008,8,20171017,29686106.95,29648672.45,20171001,,0.049875,20231201,0.000313,,,,,0.000005,0.049557,,,,,123382.88,37434.5,160817.38,,0,,,,,,0,,0,29648672.45,0,0,0,0,N,,,,,,,,,,,4752140,2320912,2431228,1521188,1.5982,0.89,20161231,5409637,2686564,2723073,1517031,1.795,0.89,20151231,2643182.32,1332967.23,1310215.09,964904.45,1.3578,0.94,20170101,20170630,20131009,39000000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,,2155225,1.4168,2447070,1.613,1172214.09,1.2148,X,,,,,2106.21,1960036.04,,0,0,0,,N,,30000000,S2,,,,,,,,,,,0,,,,0,,,,,WF,S,20170912,20171011,N,,,,,,,0,JPMBB13C17,,,,,
JPMBB13C17,,301410009,9,20171017,28221968.23,28177817.66,20171001,,0.048675,20231101,0.000113,,,,,0.000005,0.048557,,,,,114475.36,44150.57,158625.93,,0,,,,,,0,,0,28177817.66,0,0,0,0,N,,,,,,,,,,,5627921,2838788,2789133,1903511,1.4652,0.8,20161231,4215205,2182822,2032383,1903511,1.0677,0.77,20151231,2681582,1367034,1314548,951755,1.3811,0.67,20170101,20170630,20130918,43000000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,20150410,2499159,1.3129,1742409,0.9153,1169560,1.2288,X,,,,,574.48,1165190.49,,0,0,0,,N,,30000000,S1,,,,,,,,,,,0,,,,0,,,,,WF,S,20170912,20171011,N,,,,,,,0,JPMBB13C17,,,,,
JPMBB13C17,,301410013,13,20171017,25375000,25375000,20171001,,0.0474,20231201,0.000113,,,,,0.000005,0.047282,,,,,100231.25,0,100231.25,,0,,,,,,0,,0,25375000,0,0,0,0,N,,,,,,,,,,,4555870,1897065,2658805,1222821,2.1743,0.82,20161231,5202385,2444507,2757878,1219480,2.2615,0.85,20151231,2792897.92,1114066.92,1678831,608069.58,2.7609,0.88,20170101,20170630,20131010,39600000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,,2106481,1.7226,2205554,1.8086,1402668.62,2.3067,N,,,,,0,150007.29,,0,0,0,,N,,25375000,SH,,,,,,,,,,,0,,,,0,,,,,WF,S,20170912,20171011,N,,,,,,,0,JPMBB13C17,,,,,
