JPMBB13C17,,301171001,3,20160115,89888486.28,89788591.79,20160101,,0.0483334,20231101,0.000113,,,,,0.000005,0.0482154,,,,,374119.73,99894.49,474014.22,,,,,,,,,,,89788591.79,0,0,0,0,N,,,,,,,,,,,21761731,7957924.8,13803806.2,11026056.49,1.25,0.97,20141231,20880780,5596330,15284450,11026057,1.39,0.99,20131231,17262502,5581515,11680987,8246886,1.42,0.97,20150101,20150930,20130910,365000000,,,,,,,YN,,20131230,20131230,1,,,,CMSA,,13741806.2,1.25,15222450,1.38,11634487,1.41,X,,,,,,,,,,,,N,,225000000,H,,,,,,,,,,,,,,,,,,,,WF,S
JPMBB13C17,,301410001,1,20160115,116256728.5,116095303.1,20160101,,0.04366,20240101,0.000113,,,,,0.000005,0.043542,,,,,437080.09,161425.38,598505.47,,,,,,,,,,,116095303.1,0,0,0,0,N,,,,,,,,,,,32883064,11451799,21431265,13167121,1.63,0.98,20141231,33327307,10380496,22946811,13167121,1.74,0.98,20131231,24168452,8720205,15448247,9875340,1.56,0.93,20150101,20150930,20131115,366000000,,,,,,,YN,,20131230,20131230,1,,,,CMSA,,20531563,1.56,22047109,1.67,14773471,1.5,X,,,,,,,,,,,,N,,220000000,S2,,,,,,,,,,,,,,,,,,,,WF,S
JPMBB13C17,,301410002,2,20160115,93785341.29,93683011.48,20160101,,0.049127,20231101,0.000213,,,,,0.000005,0.048909,,,,,396747.68,102329.81,499077.49,,,,,,,,,,,93683011.48,0,0,0,0,N,,,,,,,,,,,11708936,2077209,9631727,4677091,2.06,1,20141231,,,,,,,,8957134,1589498,7367636,3498211,2.11,1,20150101,20150930,,125500000,,,,,,,YN,,20131230,20131230,7,,,,CMSA,,8665319,1.85,,,6642833,1.9,X,,,,,727.15,676975.86,,,,,,N,,93900000,H,,,,,,,,,,,,,,,,,,,,WF,S
JPMBB13C17,,301410004,4,20160115,73125000,73044896.19,20160101,,0.0487,20231201,0.000113,,,,,0.000005,0.048582,,,,,306657.81,80103.81,386761.62,,,,,,,,,,,73044896.19,0,0,0,0,N,,,,,,,,,,,14621821,5699510,8922311,3610648,2.47,0.86,20141231,,,,,,,,10788886,3985654,6803232,2710459,2.51,0.94,20150101,20150930,20131015,123000000,,,,,,,YN,,20131230,20131230,1,,,,CMSA,,7372385,2.04,,,5640789,2.08,N,,,,,,1564041.17,,,,,,N,,73125000,H,,,,,,,,,,,,,,,,,,,,WF,S
JPMBB13C17,,301410007,7,20160115,31000000,31000000,20160101,,0.0492,20231101,0.000413,,,,,0.000005,0.048782,,,,,131336.67,0,131336.67,,,,,,,,,,,31000000,0,0,0,0,N,,,,,,,,,,,3251572,803278,2448294,1546383,1.58,1,20141231,,,,,,,,2912136,616496,2295640,1160847,1.98,0.83,20150101,20150930,20130918,51000000,,,,,,,YN,,20131230,20131230,1,,,,CMSA,,2310988,1.49,,,2192661,1.89,X,,,,,117.17,66017.39,,,,,,N,,31000000,S1,,,,,,,,,,,,,,,,,,,,WF,S
JPMBB13C17,,301410008,8,20160115,30000000,30000000,20160101,,0.049875,20231201,0.000313,,,,,0.000005,0.049557,,,,,128843.75,0,128843.75,,,,,,,,,,,30000000,0,0,0,0,N,,,,,,,,,,,4868845,2067137,2801708,1517031,1.85,0.89,20141231,,,,,,,,4155895,1660846,2495049,1134656,2.2,0.89,20150101,20150930,20131009,39000000,,,,,,,YN,,20131230,20131230,1,,,,CMSA,,2525705,1.66,,,2288048,2.02,X,,,,,2069.23,2658861.34,,,,,,N,,30000000,S2,,,,,,,,,,,,,,,,,,,,WF,S
JPMBB13C17,,301410009,9,20160115,29071918.34,29035146.14,20160101,,0.048675,20231101,0.000113,,,,,0.000005,0.048557,,,,,121853.73,36772.2,158625.93,,,,,,,,,,,29035146.14,0,0,0,0,N,,,,,,,,,,,4995104,2540764,2454340,1903511,1.29,0.83,20141231,,,,,,,,2807959,1110554,1697405,951755,1.78,0.84,20150101,20150630,20130918,43000000,,,,,,,YN,,20131230,20131230,1,,,,CMSA,20150410,2164366,1.14,,,1552419,1.63,X,,,,,169.36,1074840.35,,,,,,N,,30000000,S1,,,,,,,,,,,,,,,,,,,,WF,S
JPMBB13C17,,301410010,10,20160115,10005000,10005000,20160101,,0.05,20231101,0.000588,,,,,0.000005,0.049407,,,,,43077.08,0,43077.08,,,,,,,,,,,10005000,0,0,0,0,N,,,,,,,,,,,2782658,1507592,1275066,507197,2.51,0.94,20141231,,,,,,,,2316618,1189002,1127616,380746,2.96,0.96,20150101,20150930,20130918,17300000,,,,,,,YN,,20131230,20131230,1,,,,CMSA,,1123183,2.21,,,1013703,2.66,X,,,,,50.84,176478.38,,,,,,N,,10005000,S1,,,,,,,,,,,,,,,,,,,,WF,S
JPMBB13C17,,301410011,11,20160115,9305000,9305000,20160101,,0.05,20231101,0.000588,,,,,0.000005,0.049407,,,,,40063.19,0,40063.19,,,,,,,,,,,9305000,0,0,0,0,N,,,,,,,,,,,2652848,1409019,1243829,471712,2.64,0.94,20141231,,,,,,,,2128060,1072800,1055260,354107,2.98,0.97,20150101,20150930,20130918,17400000,,,,,,,YN,,20131230,20131230,1,,,,CMSA,,1122741,2.38,,,964444,2.72,X,,,,,38.58,132642.85,,,,,,N,,9305000,S1,,,,,,,,,,,,,,,,,,,,WF,S
JPMBB13C17,,301410012,12,20160115,8940000,8940000,20160101,,0.05,20231101,0.000588,,,,,0.000005,0.049407,,,,,38491.67,0,38491.67,,,,,,,,,,,8940000,0,0,0,0,N,,,,,,,,,,,2440247,1273716,1166531,453209,2.57,0.97,20141231,,,,,,,,1949455,947489,1001966,340217,2.95,0.96,20150101,20150930,20130918,15200000,,,,,,,YN,,20131230,20131230,1,,,,CMSA,,1067612,2.36,,,927776,2.73,X,,,,,35.31,120891.69,,,,,,N,,8940000,S1,,,,,,,,,,,,,,,,,,,,WF,S
