JPMBB13C17,,301410001,1,20180316,111667082,111447773.2,20180301,,0.04366,20240101,0.000113,,,,,0.000005,0.043542,,,,,379196.6,219308.87,598505.47,,0,,,,,,0,,0,111447773.2,0,0,0,0,N,,,,,,,,,,,35743049,12326060,23416989,13167120,1.7784,0.95,20171231,34335056,11571783,22763273,13167120,1.7287,0.95,20161231,,,,,,,,,20131115,366000000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,,22517287,1.7101,21863571,1.6604,,,X,,,,,0,4875109.62,,0,0,0,,N,,220000000,S2,,,,,,,,,,,0,,,,0,,,,,WF,S,20180213,20180312,N,,,,,,,0,JPMBB13C17
JPMBB13C17,,301410002,2,20180316,90805694.46,90653584.52,20180301,,0.049127,20231101,0.000213,,,,,0.000005,0.048909,,,,,346967.55,152109.94,499077.49,,0,,,,,,0,,0,90653584.52,0,0,0,0,N,,,,,,,,,,,12155465,2058703,10096762,5988930,1.6859,1,20171231,12141824,1963547,10178277,5988930,1.6995,1,20161231,,,,,,,,,,125500000,,,,,,,,,20131230,20131230,7,,,,CREFC,,9130354,1.5245,9211869,1.5381,,,X,,,,,727.15,1338966.97,,0,0,0,,N,,93900000,H,,,,,,,,,,,0,,,,0,,,,,WF,S,20180213,20180312,N,,,,,,,0,JPMBB13C17
JPMBB13C17,,301171001,3,20180316,86988076.56,86841073.52,20180301,,0.0483334,20231101,0.000113,,,,,0.000005,0.0482154,,,,,327011.18,147003.04,474014.22,,0,,,,,,0,,0,86841073.52,0,0,0,0,N,,,,,,,,,,,23100956,8232921,14868035,14220427,1.0455,0.95,20161231,23030082,8148531,14881551,11553417,1.288,0.93,20151231,16571719,5875833,10695886,10665320,1.0028,0.93,20170101,20170930,20130910,365000000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,,14806035,1.0411,14819551,1.2826,10649386,0.9985,X,,,,,0,,20170213,0,0,0,,N,,225000000,H,,,,,,,,,,,0,,,,0,,,,,WF,S,20180213,20180312,N,,,,,,,0,JPMC13C16
JPMBB13C17,,301410004,4,20180316,70795339.69,70676735.08,20180301,,0.0487,20231201,0.000113,,,,,0.000005,0.048582,,,,,268157.01,118604.61,386761.62,,0,,,,,,0,,0,70676735.08,0,0,0,0,N,,,,,,,,,,,16252465,5908745,10343720,4641139,2.2287,1,20171231,14732991,5783379,8949612,4641139,1.9283,0.98,20161231,,,,,,,,,20131015,123000000,,,,,,,,,20131230,20131230,1,,,,CREFC,,8793794,1.8947,7399686,1.5943,,,N,,,,,0,2671528.81,,0,0,0,,N,,73125000,H,,,,,,,,,,,0,,,,0,,,,,WF,S,20180213,20180312,N,,,,,,,0,JPMBB13C17
JPMBB13C17,,883100172,5,20180316,45341630.84,45262325.29,20180306,,0.049655,20231206,0.000113,,,,,0.000005,0.049537,,,,,175111.9,79305.55,254417.45,,0,,,,,,0,,0,45262325.29,0,0,0,0,N,,,,,,,,,,,13790441,6933965,6856476,3053009,2.2458,0.82,20161231,13056582,6545807,6510775,3053009,2.1325,0.81,20151231,11681004,5526541,6154463,2289756,2.6878,0.87,20170101,20170930,20131023,73200000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,,6398372,2.0957,6052671,1.9825,5810885,2.5377,N,,,,,0,922668.45,,0,0,0,,N,,47580000,S1,,,,,,,,,,,0,,,,0,,,,,WF,S,20180213,20180312,N,,,,,,,0,JPMBB13C17
JPMBB13C17,,883100164,6,20180316,45184207.42,45112667.93,20180306,,0.04955,20231106,0.000113,,,,,0.000005,0.049432,,,,,174134.91,71539.49,245674.4,,0,,,,,,0,,0,45112667.93,0,0,0,0,N,,,,,,,,,,,7736939,2356535,5380404,2373022,2.2673,1,20161231,7488811,2165060,5323751,2310957,2.3036,0.99,20151231,5811499,1647577,4163922,2211070,1.8832,1,20170101,20170930,20130924,64600000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,,5047436,2.127,4990783,2.1596,3914196,1.7702,N,,,,,0,62733.71,,0,0,0,,N,,46000000,S2,,,,,,,,,,,0,,,,0,,,,,WF,S,20180213,20180312,N,,,,,,,0,JPMBB13C17
JPMBB13C17,,301410007,7,20180316,30446369.47,30397975.24,20180301,,0.0492,20231101,0.000413,,,,,0.000005,0.048782,,,,,116508.11,48394.23,164902.34,,0,,,,,,0,,0,30397975.24,0,0,0,0,N,,,,,,,,,,,3710260,845419,2864841,1588422,1.8035,1,20161231,3686014,934238,2751776,1546383,1.7794,0.83,20151231,3487616,688491,2799125,1484121,1.886,1,20170101,20170930,20130918,51000000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,,2727535,1.7171,2614470,1.6907,2696146,1.8166,X,,,,,117.17,21377.2,,0,0,0,,N,,31000000,S1,,,,,,,,,,,0,,,,0,,,,,WF,S,20180213,20180312,N,,,,,,,0,JPMBB13C17
JPMBB13C17,,301410008,8,20180316,29509738.88,29463394.7,20180301,,0.049875,20231201,0.000313,,,,,0.000005,0.049557,,,,,114473.2,46344.18,160817.38,,0,,,,,,0,,0,29463394.7,0,0,0,0,N,,,,,,,,,,,4752140,2320912,2431228,1521188,1.5982,0.89,20161231,5409637,2686564,2723073,1517031,1.795,0.89,20151231,2643182.32,1332967.23,1310215.09,964904.45,1.3578,0.94,20170101,20170630,20131009,39000000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,,2155225,1.4168,2447070,1.613,1172214.09,1.2148,X,,,,,2106.21,1930671.53,,0,0,0,,N,,30000000,S2,,,,,,,,,,,0,,,,0,,,,,WF,S,20180213,20180312,N,,,,,,,0,JPMBB13C17
JPMBB13C17,,301410009,9,20180316,28010880.31,27958298.9,20180301,,0.048675,20231101,0.000113,,,,,0.000005,0.048557,,,,,106044.52,52581.41,158625.93,,0,,,,,,0,,0,27958298.9,0,0,0,0,N,,,,,,,,,,,5627921,2838788,2789133,1903511,1.4652,0.8,20161231,4215205,2182822,2032383,1903511,1.0677,0.77,20151231,2681582,1367034,1314548,951755,1.3811,0.67,20170101,20170630,20130918,43000000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,20150410,2499159,1.3129,1742409,0.9153,1169560,1.2288,X,,,,,574.48,1286185.55,,0,0,0,,N,,30000000,SH,,,,,,,,,,,0,,,,0,,,,,WF,S,20180213,20180312,N,,,,,,,0,JPMBB13C17
JPMBB13C17,,301410013,13,20180316,25317597.45,25278719.88,20180301,,0.0474,20231201,0.000113,,,,,0.000005,0.047282,,,,,93337.54,38877.57,132215.11,,0,,,,,,0,,0,25278719.88,0,0,0,0,N,,,,,,,,,,,5880911,2446070,3434841,1219480,2.8166,0.94,20171231,4555870,1897065,2658805,1222821,2.1743,0.82,20161231,,,,,,,,,20131010,39600000,,,,,,,YN,,20131230,20131230,1,,,,CREFC,,2882517,2.3637,2106481,1.7226,,,N,,,,,0,261839.49,,0,0,0,,N,,25375000,SH,,,,,,,,,,,0,,,,0,,,,,WF,S,20180213,20180312,N,,,,,,,0,JPMBB13C17
